name,ratings,date,comment,search,keyword
 전현미 ,5,4달 전,케이크는 성심당,성심당케잌부띠끄본점,sungsimdang_bakery
 외국인 ,5,4달 전,엑스포과학과 꿈돌이와 한화이글스를 이긴 대전 브랜드 위다 온 맛,성심당케잌부띠끄본점,sungsimdang_bakery
 김지연 ,5,4달 전,맛있고 깔끔해요,성심당케잌부띠끄본점,sungsimdang_bakery
 CINDY OH ,5,4달 전,케이크,성심당케잌부띠끄본점,sungsimdang_bakery
 조성희 ,5,4달 전,롤케이크 핵 존 맛,성심당케잌부띠끄본점,sungsimdang_bakery
 오잉 ,5,4달 전,꿀맛,성심당케잌부띠끄본점,sungsimdang_bakery
 카카로트 ,4,4달 전,특별한 날에 가면 특별한 케이크는 다 품절,성심당케잌부띠끄본점,sungsimdang_bakery
 신인숙 ,5,4달 전,화려하고 고급스럽고 맛까지 완벽합니다 순수 롤이랑 크레이프 케이크는 사랑입니다,성심당케잌부띠끄본점,sungsimdang_bakery
 최재우 ,5,4달 전,최고의 빵집,성심당케잌부띠끄본점,sungsimdang_bakery
 SEUNG MAN HONG ,5,4달 전,맛있어요 친절해요,성심당케잌부띠끄본점,sungsimdang_bakery
 Calvin Kim ,5,5달 전,좋아 요 맛있어요 사람 많이 요크 리스 마스라 특히,성심당케잌부띠끄본점,sungsimdang_bakery
 임경순 ,3,5달 전,사람 너무 많음,성심당케잌부띠끄본점,sungsimdang_bakery
 Seungje Lee ,5,5달 전,맛나요다 사고 싶다,성심당케잌부띠끄본점,sungsimdang_bakery
 이병철 ,5,5달 전,대전 성심당 성심당 대전대 전 오시면 꼭 들려주세요 요즘 딸기 케이크 과일 타르트 최고입니다,성심당케잌부띠끄본점,sungsimdang_bakery
 Jaehyun Park ,4,5달 전,대전에서 가장 손꼽히는 베이커리 인성 신당의 파티쉐리입니다 이곳의 시그니처 케이크와 우유 롤케이크는 전국의 유명 빵집들과 견주어도 손색이 없는 수준이고 과자들도 괜찮습니다 대전에 오시면 한 들러 볼 만한 곳입니다,성심당케잌부띠끄본점,sungsimdang_bakery
 abyssMole ,5,5달 전,종류도 많고 맛있음,성심당케잌부띠끄본점,sungsimdang_bakery
 YURM G ,5,5달 전,롤케이크가 정말 맛있음,성심당케잌부띠끄본점,sungsimdang_bakery
 세라TV ,5,5달 전,화려하고 아름다운 케이크들,성심당케잌부띠끄본점,sungsimdang_bakery
 Bin Le ,5,5달 전,사람 오지게 많았음 직이 빵 근처에서 줄 서는 거 교통정리 좀 시켜줘야지 아무도 없음,성심당케잌부띠끄본점,sungsimdang_bakery
 ᄋᄉᄋ ,5,5달 전,정말 맛있었습니다 다음에 또 먹고 싶네요 그런데 홀케잌이 아닌 일반 디저트가 너무 비쌉니다,성심당케잌부띠끄본점,sungsimdang_bakery
 Y-rang Park ,5,5달 전,연말이라 손님 많고 맛있는 것도 많아요,성심당케잌부띠끄본점,sungsimdang_bakery
 쉐리버킨 ,5,5달 전,예쁜 케이크들이 많아요,성심당케잌부띠끄본점,sungsimdang_bakery
 알제이 ,5,5달 전,일단 눈이 즐겁습니다,성심당케잌부띠끄본점,sungsimdang_bakery
 여우 ,5,5달 전,주말이든 평일이든 사람이 너무 많아서 자리에 앉기 힘들지만 디저트들이 너무나도 맛있어서 시간 날 때마다 들리는 곳입니다,성심당케잌부띠끄본점,sungsimdang_bakery
 김쫑 ,5,5달 전,케이크가 부드럽고 맛있음,성심당케잌부띠끄본점,sungsimdang_bakery
 김희중 ,5,5달 전,너무 좋아하는 성심당 바로 만든 신선한 케이크는 사랑입니다 대전지만 이 상 무료 배송 이래요,성심당케잌부띠끄본점,sungsimdang_bakery
 i어머 ,5,5달 전,개꿀,성심당케잌부띠끄본점,sungsimdang_bakery
 김병진 ,5,6달 전,미친 맛,성심당케잌부띠끄본점,sungsimdang_bakery
 Bart J ,4,6달 전,맛 모양 향까지 만족스럽다 하지만 카운터에서 물건 받는데 엄청난 시간을 소모해야 한다나는 이곳 롤케이크가 너무 맛있어 자주 사지만 살 때마다 포장을 분기 다려서 지친 다기 다림에 따른 만족감은 높다 추천,성심당케잌부띠끄본점,sungsimdang_bakery
 행복한조이씌의 일상 ,5,6달 전,저렴한 가격이 고 맛이 좋으며 대로변 안쪽에 본점이 또 있답니다,성심당케잌부띠끄본점,sungsimdang_bakery
 김병철 ,4,6달 전,빵은 맛있는데 빵 사는 사람 빵 받는 사람이 한 군데 모여 있어서 부산스러움 벨을 주던 디스플레이에 표기를 하던 개선했으면 좋겠네요,성심당케잌부띠끄본점,sungsimdang_bakery
 정혜안 ,5,6달 전,인기 있는 곳이라 사람들이 많았어요 다양한 종류의 빵이 있더군요,성심당케잌부띠끄본점,sungsimdang_bakery
 김명희 ,5,6달 전,항상 친절한 직분들 최고,성심당케잌부띠끄본점,sungsimdang_bakery
 이진 ,4,6달 전,아침 시쯤에 방 했는데 월요일 오전 이여서 그런지 사람들이 북적이지 않아 좋았습니다 아름다운 여러 타르트들이 너무 인상 깊었고 맛도 맛있었습니다 빼빼로데이가 얼마 안 남아서 맛있는 빼빼로들도 진열 중이던 데 성심당 꼭 들러보시길,성심당케잌부띠끄본점,sungsimdang_bakery
 grace k. ,5,6달 전,다른 제 친구들에게 성심당 케이크 주면 굉장히 좋아해 요점도 즐겨 먹습니다 요거베리 빼고 다른 케이크는 많이 달지 않아 요요가 베리는 상큼한 맛이 나서 달아도 쉽게 물리지 않고요 그리고 오키도키와 딸기 순수 롤도 추천,성심당케잌부띠끄본점,sungsimdang_bakery
 김정수 ,5,6달 전,크림이 그 어디 빵집보다 부드럽고 우유 향이 풍부하며 시트가 촉촉합니다,성심당케잌부띠끄본점,sungsimdang_bakery
 Doremi ,5,6달 전,순수 롤케이크 꼭 사서 드셔보세요 우유 크림의 달콤함이 너무나 훌륭합니다,성심당케잌부띠끄본점,sungsimdang_bakery
 이ᄉᄋ ,5,6달 전,맛있는 디저트들이 한가득이라 행복해지는 곳 다만 사람이 아주 많은 것에 비해 좌석이 적어서 앉아서 먹기는 힘들다,성심당케잌부띠끄본점,sungsimdang_bakery
 Kim A Sun ,5,6달 전,치즈케이크 아주 좋아해서 사러 갔다 온 적이 있음 아주 많은 디저트들이 있었음 시성 신당이라 유명해서 사람들도 많이 찾아오는 곳임 다른 케이크와 디저트도 나중에 먹어보고 싶음,성심당케잌부띠끄본점,sungsimdang_bakery
 박준형 ,5,6달 전,대전에 좋은 과점이 있어서 뿌듯하네요,성심당케잌부띠끄본점,sungsimdang_bakery
 백형운 ,5,6달 전,케이크 빵이 맛있어요 좀 비싼 거 빼고 다 좋아요,성심당케잌부띠끄본점,sungsimdang_bakery
 홍지원 ,5,7달 전,핼러윈 귀여운 케이크,성심당케잌부띠끄본점,sungsimdang_bakery
 멜로리 ,5,7달 전,말해 뭐 해요 넘나 맛나요 보기만 해도 그저 행복합니다,성심당케잌부띠끄본점,sungsimdang_bakery
 임예주 ,5,7달 전,레트로 분위기 갑중의 갑 모든 메뉴다 최고의 맛,성심당케잌부띠끄본점,sungsimdang_bakery
 문재섭 ,5,7달 전,다얀 한 케이크 디저트 굿,성심당케잌부띠끄본점,sungsimdang_bakery
 Hwa-Young Jung ,4,7달 전,맛있긴 한데 이름값과 물가 때인지 비싼 것 같아요,성심당케잌부띠끄본점,sungsimdang_bakery
 한은주 ,2,7달 전,직들 표정 없는 불쾌감 교육부터 다시 해야 할 듯 기분 탓에 빵 맛까지,성심당케잌부띠끄본점,sungsimdang_bakery
 helen KIM ,5,7달 전,모든 케이크를 다 사고 싶을 정도입니다 사람 복작 복직 저도 엄청 샀어요 성심당은 맛이 보장되는 집이니까 믿고 사시기를 가격이 합리적이고 포장 또한 깔끔합니다,성심당케잌부띠끄본점,sungsimdang_bakery
 최강껌 ,4,7달 전,순수 우유 크림 고소해요,성심당케잌부띠끄본점,sungsimdang_bakery
 Sulhui Lee ,5,7달 전,롤케이크 구성비 좋음 종종사 먹음,성심당케잌부띠끄본점,sungsimdang_bakery
 뚜향 ,5,7달 전,순수 롤을 선물했습니다 선물용으로도 손색얷이 아주 맛있고 퀄리티가 훌륭합니다,성심당케잌부띠끄본점,sungsimdang_bakery
 이수석 ,4,7달 전,대전을 대표하는 빵집답게 맛있는 빵과 케이크가 다양하게 준비돼 있었다 사람들도 항상 북적이는 아주 괜찮은 빵집이었다,성심당케잌부띠끄본점,sungsimdang_bakery
 미양김 ,4,7달 전,대박 맛있네요 가격이 좀 사악합니다,성심당케잌부띠끄본점,sungsimdang_bakery
 Bae joon-ho ,4,7달 전,사와 전통의 대전 성심당 팥소가 들어간 튀김 곰보빵과 고구마 소가 들어간 튀소 구마가 명물,성심당케잌부띠끄본점,sungsimdang_bakery
 박주홍 ,1,7달 전,빵값이 엄청 비쌈,성심당케잌부띠끄본점,sungsimdang_bakery
 hs p ,4,7달 전,다양하진 않은데 맛이 좋음,성심당케잌부띠끄본점,sungsimdang_bakery
 joshua5504 ,5,7달 전,항상 그렇듯 좋다,성심당케잌부띠끄본점,sungsimdang_bakery
 이이현수 ,5,7달 전,성심당자 주오는데 아주 맛있습니다 비싼 값하는 거 같아요,성심당케잌부띠끄본점,sungsimdang_bakery
 ᅳ0o ,3,8달 전,빵과 음료는 맛있었습니다만 사람이 너무너무 많아요,성심당케잌부띠끄본점,sungsimdang_bakery
 금슈 ,5,8달 전,매우 여자들이 좋아할 곳,성심당케잌부띠끄본점,sungsimdang_bakery
 GEONJU HONG ,3,8달 전,그냥 흔한 카페 케이크 종류 파는 곳이네요 만약 본점하고 거리가 멀면 굳이 여기까지 가서 케이크 사진 않을 것 같아요 본점 효과 때에 사람은 많네요,성심당케잌부띠끄본점,sungsimdang_bakery
 Peter Park ,5,8달 전,이곳에 가면 다양한 디저트들이 눈을 사로잡는다 하나하나 다 먹어보고 싶은 욕구가 솟는다,성심당케잌부띠끄본점,sungsimdang_bakery
 박서연 ,5,8달 전,맛있는 거천지,성심당케잌부띠끄본점,sungsimdang_bakery
 Kyuho Han ,5,8달 전,과일 케이크들이 특히 맛있습니다,성심당케잌부띠끄본점,sungsimdang_bakery
 Han Michael ,4,8달 전,케이크 맛있어요,성심당케잌부띠끄본점,sungsimdang_bakery
 나진지 ,4,8달 전,비싸다,성심당케잌부띠끄본점,sungsimdang_bakery
 solji lee ,3,8달 전,크레이프보단 블루베리 치즈케이크가 더 맛있어요,성심당케잌부띠끄본점,sungsimdang_bakery
 hoon lee ,5,8달 전,최고지요 대전에 명소,성심당케잌부띠끄본점,sungsimdang_bakery
 조원정 ,4,8달 전,케이크 맛있습니다,성심당케잌부띠끄본점,sungsimdang_bakery
 칵테일 ,5,8달 전,노잼대전의 유일한 홍일점 맛있어요,성심당케잌부띠끄본점,sungsimdang_bakery
 Gam Kang ,5,9달 전,케이크 부티크로 바뀐 지 몰랐네 잉,성심당케잌부띠끄본점,sungsimdang_bakery
 K Julio ,1,9달 전,그냥 평범한 맛 팥빙수는 노마,성심당케잌부띠끄본점,sungsimdang_bakery
 이이영순 ,4,9달 전,눈이 힐링하는 화려한 색과 다양한 종류의 케이크,성심당케잌부띠끄본점,sungsimdang_bakery
 hyunju park ,5,9달 전,최고에 요 가격도 다른 베이커리 집보다 저렴해요,성심당케잌부띠끄본점,sungsimdang_bakery
 S멍이 ,5,9달 전,친절하고 케이크가 다양했어요,성심당케잌부띠끄본점,sungsimdang_bakery
 조준현 ,4,9달 전,대로변에 있길래 본점인 줄 알았는데 진짜 케이크만 팔아요 오른쪽 골목으로 좀 더 들어가시면 본점 나옵니다 생각보다 가격대가 있어서 마음 놓고는 못 고를 정도,성심당케잌부띠끄본점,sungsimdang_bakery
 너구리 ,5,9달 전,좋아요,성심당케잌부띠끄본점,sungsimdang_bakery
 Ezekiel ,5,9달 전,여자친구가 방순이라 전국 빵집 다닙니다 케이크 부티크 중에선 우리나라 최고라고 생각합니 다 맛도 좋은데 예쁘기까지 합니다 다달고 부드럽고 종종 느끼합니다 동치미랑 같이 먹으면 좋습니다,성심당케잌부띠끄본점,sungsimdang_bakery
 Jeffrey Jeong ,2,9달 전,간이 좁아 돌아다니기가 조금 불편함,성심당케잌부띠끄본점,sungsimdang_bakery
 세상구경고고씽 ,5,9달 전,시케잌은 성심당 케 이 부티크,성심당케잌부띠끄본점,sungsimdang_bakery
 쿵데렐라 ,5,10달 전,누구나 인정하는 부추 빵 맛나요,성심당케잌부띠끄본점,sungsimdang_bakery
 Shinil Hong ,5,10달 전,이쁘고 맛있고 구성비 높은 대전 최고의 맛집,성심당케잌부띠끄본점,sungsimdang_bakery
 김민주 ,5,10달 전,케이크가 예뻐요,성심당케잌부띠끄본점,sungsimdang_bakery
 SangYoun Roh ,4,10달 전,대전에서 유명한 빵집 꽤 고른 품질의 케이크를 자유롭게 고를 수 있음,성심당케잌부띠끄본점,sungsimdang_bakery
 호귀분 ,1,10달 전,맛있는 거만 아고 너무 이뻐요다 사고 싶지만,성심당케잌부띠끄본점,sungsimdang_bakery
 SAGU 49 ,5,10달 전,싸고 맛있다,성심당케잌부띠끄본점,sungsimdang_bakery
 박지연 ,5,10달 전,대전 오면 꼭 들른다는,성심당케잌부띠끄본점,sungsimdang_bakery
 이명섭 ,5,10달 전,고급스럽고 먹기가 편안합니다,성심당케잌부띠끄본점,sungsimdang_bakery
 민선미 ,5,10달 전,맛집 추천합니다,성심당케잌부띠끄본점,sungsimdang_bakery
 박규리 ,5,10달 전,대전의 자랑 성심당 부티크도 맛있어요,성심당케잌부띠끄본점,sungsimdang_bakery
 김혜정 ,5,10달 전,너무 예쁘고 맛나 보이는 케이크가 한가득이에요 사랑해요 성심당,성심당케잌부띠끄본점,sungsimdang_bakery
 최선호 ,5,10달 전,다양한 케이크와 계속 업데이트되는 빵 가격이 좀 있어서 그렇지 맛남,성심당케잌부띠끄본점,sungsimdang_bakery
 Ethan Huh ,4,10달 전,대전의 유일한 명소인 성심당에서 만든 디저트 가게입니다 케이크 등의 디저트만 모아서 팝니다,성심당케잌부띠끄본점,sungsimdang_bakery
 허남새 ,5,10달 전,디저트들이 다 맛있어 요 선물하기도 좋고요 손님이 아무리 많아도 직분들이 굉장히 친절하셔서 좋습니다 카페 메뉴 중에는 청포도 주스가 정말 맛있어요 특히 무화과 타르트 꼭 드셔보세요 최고예요,성심당케잌부띠끄본점,sungsimdang_bakery
 김소연 ,5,11달 전,고르는 재미 먹는 재미 맛있는 행복,성심당케잌부띠끄본점,sungsimdang_bakery
 긴수 ,5,11달 전,대전에는 성심당이 있고 성심당에는 부티크가 있다 다른 빵들도 정말 맛있지만 부티크에서만 맛볼 수 있는 케이크 시즌별로 나오는 순수 롤 시리즈 갈 때마다 새롭게 출시되는 디저트들은 방하는 사람의 마음을 풍족하게 만든 다이에 나온 에클레어는 딸기 특유의 상큼함이 있으면서 부드럽게 풀리는 감각이 정말 좋았다 딸 기랑 살구 싶 어쩌 구 이름을 가진 신상 케이크도 정말 맛있었다 홀 케이크도 정말 맛있고 다른 프랜차이즈와,성심당케잌부띠끄본점,sungsimdang_bakery
 정희성 ,5,11달 전,성심당은 언어나 굿,성심당케잌부띠끄본점,sungsimdang_bakery
 Neungum Park ,5,11달 전,대전의 명물이에 요 눈도 입도 즐거운 곳,성심당케잌부띠끄본점,sungsimdang_bakery
 감지기 ,4,11달 전,워낙 유명해서 가봤는데 빵도 많고 맛도 괜찮았으면 따뜻할 때 먹으면 꿀맛 부추 빵 식어서 먹으면 맛없음,성심당케잌부띠끄본점,sungsimdang_bakery
 백헬수창 ,4,11달 전,케이크들이 참 예쁘다 눈으로 한 먹는 곳,성심당케잌부띠끄본점,sungsimdang_bakery
 YDH대륙상회 ,3,1년 전,맛있지만 비싸요,성심당케잌부띠끄본점,sungsimdang_bakery
 이재홍 ,5,1년 전,화려한 케이크 다양한 파이와 빵 또는 쿠키 커피조차 있습니다 테이블 준비 그래서 커피와 빵을 사면 아름다운 테이블에서 즐길 수 있습니다,성심당케잌부띠끄본점,sungsimdang_bakery
 최정근 ,5,1년 전,신선해요,성심당케잌부띠끄본점,sungsimdang_bakery
 ss charming ,3,1년 전,선물용으로 포장된 빵은 본점이 아닌 부티크에서 사야 돼요 차만 마셔서 케이크는 못 먹었지만 보는 눈은 즐거워요다 만만 이상 구매 시 무료로 되는 튀김 곰보빵은 부티크에도 어느 정도 갖다 뒀으면 좋겠어요 차에 같이 먹으려는데 튀소는 또 본점으로 가서 받으라고 하더라고요,성심당케잌부띠끄본점,sungsimdang_bakery
 배혜린 ,4,1년 전,케이크 퀄리티 굿굿 시 사람 엄청 많음,성심당케잌부띠끄본점,sungsimdang_bakery
